id,indexNumber,sourceUrl,slug,name,year,manufacturer,brand,cardNumber,cardType,hierarchy,tier,page,row,frontImage,backImage,hasFrontImage,hasBackImage,playerOdds,psaPopReport,ebaySoldListings
2505,12503,https://jordan-vault.com/cards/2505-1996-97-topps-chrome-profiles-pf-3-michael-jordan,1996-97-topps-chrome-profiles-pf-3-michael-jordan,1996-97 Topps Chrome - ProFiles #PF-3 Michael Jordan,1996,Topps,Topps Chrome,#PF-3,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/2564/2564-3012921Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2564/2564-3012921Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-chrome-pro-files/50285,eBay Sold
2506,12504,https://jordan-vault.com/cards/2506-1996-97-topps-chrome-refractors-139r-michael-jordan,1996-97-topps-chrome-refractors-139r-michael-jordan,1996-97 Topps Chrome - Refractors #139R Michael Jordan,1996,Topps,Topps Chrome,#139R,Base Parallel,Tier 2-Page 03-Row 2,2,3,2,https://www.tcdb.com/Images/Cards/Basketball/2565/2565-3013077Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2565/2565-3013077Bk.jpg,true,true,"1 in 2,640",https://www.psacard.com/pop/basketball-cards/1996/topps-chrome/50124,eBay Sold
2507,12505,https://jordan-vault.com/cards/2507-1996-97-topps-chrome-season-s-best-1-michael-jordan,1996-97-topps-chrome-season-s-best-1-michael-jordan,1996-97 Topps Chrome - Season's Best #1 Michael Jordan,1996,Topps,Topps Chrome,#1,Insert,,,,,,,true,false,,https://www.psacard.com/pop/basketball-cards/1996/topps-chrome-seasons-best/50314,eBay Sold
2508,12506,https://jordan-vault.com/cards/2508-1996-97-topps-chrome-season-s-best-18-michael-jordan,1996-97-topps-chrome-season-s-best-18-michael-jordan,1996-97 Topps Chrome - Season's Best #18 Michael Jordan,1996,Topps,Topps Chrome,#18,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/2566/2566-3013176RepFr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2566/2566-3013176RepBk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-chrome-seasons-best/50314,eBay Sold
2509,12507,https://jordan-vault.com/cards/2509-1996-97-topps-chrome-139-michael-jordan,1996-97-topps-chrome-139-michael-jordan,1996-97 Topps Chrome #139 Michael Jordan,1996,Topps,Topps Chrome,#139,Base,,,,,https://www.tcdb.com/Images/Cards/Basketball/2563/2563-692579Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2563/2563-692579Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-chrome/50124,eBay Sold
2510,12508,https://jordan-vault.com/cards/2510-1996-97-topps-chrome-72-chicago-bulls-72-wins-michael-jordan-scottie-pippen-dennis-rodman,1996-97-topps-chrome-72-chicago-bulls-72-wins-michael-jordan-scottie-pippen-dennis-rodman,1996-97 Topps Chrome #72 Chicago Bulls 72 Wins / Michael Jordan / Scottie Pippen / Dennis Rodman,1996,Topps,Topps Chrome,#72,Base,,,,,https://www.tcdb.com/Images/Cards/Basketball/2563/2563-72Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2563/2563-72Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-chrome/50124,eBay Sold
2511,12509,https://jordan-vault.com/cards/2511-1996-97-topps-stars-finest-124-michael-jordan,1996-97-topps-stars-finest-124-michael-jordan,1996-97 Topps Stars - Finest #124 Michael Jordan,1996,Topps,Topps Stars,#124,Base Parallel,,,,,https://www.tcdb.com/Images/Cards/Basketball/25659/25659-3007779Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25659/25659-3007779Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars/50797,eBay Sold
2512,12510,https://jordan-vault.com/cards/2512-1996-97-topps-stars-finest-24-michael-jordan,1996-97-topps-stars-finest-24-michael-jordan,1996-97 Topps Stars - Finest #24 Michael Jordan,1996,Topps,Topps Stars,#24,Base Parallel,,,,,https://www.tcdb.com/Images/Cards/Basketball/25659/25659-3007679RepFr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25659/25659-3007679RepBk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars/50797,eBay Sold
2513,12511,https://jordan-vault.com/cards/2513-1996-97-topps-stars-finest-74-michael-jordan,1996-97-topps-stars-finest-74-michael-jordan,1996-97 Topps Stars - Finest #74 Michael Jordan,1996,Topps,Topps Stars,#74,Base Parallel,,,,,https://www.tcdb.com/Images/Cards/Basketball/25659/25659-3007729Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25659/25659-3007729Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars/50797,eBay Sold
2514,12512,https://jordan-vault.com/cards/2514-1996-97-topps-stars-finest-atomic-refractors-124-michael-jordan,1996-97-topps-stars-finest-atomic-refractors-124-michael-jordan,1996-97 Topps Stars - Finest Atomic Refractors #124 Michael Jordan,1996,Topps,Topps Stars,#124,Base Parallel,Tier 4-Page 10-Row 3,4,10,3,https://www.tcdb.com/Images/Cards/Basketball/25660/25660-3007929Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25660/25660-3007929Bk.jpg,true,true,"1 in 14,400",https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars/50797,eBay Sold
2515,12513,https://jordan-vault.com/cards/2515-1996-97-topps-stars-finest-atomic-refractors-24-michael-jordan,1996-97-topps-stars-finest-atomic-refractors-24-michael-jordan,1996-97 Topps Stars - Finest Atomic Refractors #24 Michael Jordan,1996,Topps,Topps Stars,#24,Base Parallel,Tier 4-Page 11-Row 1,4,11,1,https://www.tcdb.com/Images/Cards/Basketball/25660/25660-3007829Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25660/25660-3007829Bk.jpg,true,true,"1 in 14,440",https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars/50797,eBay Sold
2516,12514,https://jordan-vault.com/cards/2516-1996-97-topps-stars-finest-atomic-refractors-74-michael-jordan,1996-97-topps-stars-finest-atomic-refractors-74-michael-jordan,1996-97 Topps Stars - Finest Atomic Refractors #74 Michael Jordan,1996,Topps,Topps Stars,#74,Base Parallel,Tier 4-Page 11-Row 3,4,11,3,https://www.tcdb.com/Images/Cards/Basketball/25660/25660-3007879Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25660/25660-3007879Bk.jpg,true,true,"1 in 14,400",https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars/50797,eBay Sold
2517,12515,https://jordan-vault.com/cards/2517-1996-97-topps-stars-finest-refractors-124-michael-jordan,1996-97-topps-stars-finest-refractors-124-michael-jordan,1996-97 Topps Stars - Finest Refractors #124 Michael Jordan,1996,Topps,Topps Stars,#124,Base Parallel,,,,,https://www.tcdb.com/Images/Cards/Basketball/25661/25661-3008079Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25661/25661-3008079Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars/50797,eBay Sold
2518,12516,https://jordan-vault.com/cards/2518-1996-97-topps-stars-finest-refractors-24-michael-jordan,1996-97-topps-stars-finest-refractors-24-michael-jordan,1996-97 Topps Stars - Finest Refractors #24 Michael Jordan,1996,Topps,Topps Stars,#24,Base Parallel,,,,,https://www.tcdb.com/Images/Cards/Basketball/25661/25661-3007979Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25661/25661-3007979Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars/50797,eBay Sold
2519,12517,https://jordan-vault.com/cards/2519-1996-97-topps-stars-finest-refractors-74-michael-jordan,1996-97-topps-stars-finest-refractors-74-michael-jordan,1996-97 Topps Stars - Finest Refractors #74 Michael Jordan,1996,Topps,Topps Stars,#74,Base Parallel,,,,,https://www.tcdb.com/Images/Cards/Basketball/25661/25661-3008029RepFr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25661/25661-3008029Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars/50797,eBay Sold
2520,12518,https://jordan-vault.com/cards/2520-1996-97-topps-stars-imagine-i-6-michael-jordan-oscar-robertson,1996-97-topps-stars-imagine-i-6-michael-jordan-oscar-robertson,1996-97 Topps Stars - Imagine #I-6 Michael Jordan / Oscar Robertson,1996,Topps,Topps Stars,#I-6,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/25662/25662-3008111Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25662/25662-3008111Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars-imagine/88850,eBay Sold
2521,12519,https://jordan-vault.com/cards/2521-1996-97-topps-stars-imagine-members-only-i-6-michael-jordan-oscar-robertson,1996-97-topps-stars-imagine-members-only-i-6-michael-jordan-oscar-robertson,1996-97 Topps Stars - Imagine Members Only #I-6 Michael Jordan / Oscar Robertson,1996,Topps,Topps Stars,#I-6,Insert Parallel,,,,,https://www.tcdb.com/Images/Cards/Basketball/25663/25663-3008136Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25663/25663-3008136Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars-imagine/88850,eBay Sold
2522,12520,https://jordan-vault.com/cards/2522-1996-97-topps-stars-members-only-124-michael-jordan,1996-97-topps-stars-members-only-124-michael-jordan,1996-97 Topps Stars - Members Only #124 Michael Jordan,1996,Topps,Topps Stars,#124,Base Parallel,,,,,https://www.tcdb.com/Images/Cards/Basketball/25664/25664-3008279Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25664/25664-3008279Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars/50797,eBay Sold
2523,12521,https://jordan-vault.com/cards/2523-1996-97-topps-stars-members-only-24-michael-jordan,1996-97-topps-stars-members-only-24-michael-jordan,1996-97 Topps Stars - Members Only #24 Michael Jordan,1996,Topps,Topps Stars,#24,Base Parallel,,,,,https://www.tcdb.com/Images/Cards/Basketball/25664/25664-3008179Fr.jpg,,true,false,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars/50797,eBay Sold
2524,12522,https://jordan-vault.com/cards/2524-1996-97-topps-stars-members-only-74-michael-jordan,1996-97-topps-stars-members-only-74-michael-jordan,1996-97 Topps Stars - Members Only #74 Michael Jordan,1996,Topps,Topps Stars,#74,Base Parallel,,,,,https://www.tcdb.com/Images/Cards/Basketball/25664/25664-3008229Fr.jpg,,true,false,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars/50797,eBay Sold
2525,12523,https://jordan-vault.com/cards/2525-1996-97-topps-stars-reprints-24-michael-jordan,1996-97-topps-stars-reprints-24-michael-jordan,1996-97 Topps Stars - Reprints #24 Michael Jordan,1996,Topps,Topps Stars,#24,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/25666/25666-24Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25666/25666-24Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars-reprint/77524,eBay Sold
2526,12524,https://jordan-vault.com/cards/2526-1996-97-topps-stars-reprints-members-only-24-michael-jordan,1996-97-topps-stars-reprints-members-only-24-michael-jordan,1996-97 Topps Stars - Reprints Members Only #24 Michael Jordan,1996,Topps,Topps Stars,#24,Insert Parallel,,,,,https://www.tcdb.com/Images/Cards/Basketball/25667/25667-3008389Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25667/25667-3008389Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars-reprint/77524,eBay Sold
2527,12525,https://jordan-vault.com/cards/2527-1996-97-topps-stars-124-michael-jordan,1996-97-topps-stars-124-michael-jordan,1996-97 Topps Stars #124 Michael Jordan,1996,Topps,Topps Stars,#124,Base,,,,,https://www.tcdb.com/Images/Cards/Basketball/2573/2573-124Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2573/2573-124Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars/50797,eBay Sold
2528,12526,https://jordan-vault.com/cards/2528-1996-97-topps-stars-24-michael-jordan,1996-97-topps-stars-24-michael-jordan,1996-97 Topps Stars #24 Michael Jordan,1996,Topps,Topps Stars,#24,Base,,,,,https://www.tcdb.com/Images/Cards/Basketball/2573/2573-24Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2573/2573-24Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars/50797,eBay Sold
2529,12527,https://jordan-vault.com/cards/2529-1996-97-topps-stars-74-michael-jordan,1996-97-topps-stars-74-michael-jordan,1996-97 Topps Stars #74 Michael Jordan,1996,Topps,Topps Stars,#74,Base,,,,,https://www.tcdb.com/Images/Cards/Basketball/2573/2573-693656Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2573/2573-693656Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/topps-nba-stars/50797,eBay Sold
2530,12528,https://jordan-vault.com/cards/2530-1996-97-ultra-board-game-7-michael-jordan,1996-97-ultra-board-game-7-michael-jordan,1996-97 Ultra - Board Game #7 Michael Jordan,1996,Fleer,Fleer Ultra,#7,Insert,Tier 4-Page 12-Row 1,4,12,1,https://www.tcdb.com/Images/Cards/Basketball/2583/2583-3013220Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2583/2583-3013220Bk.jpg,true,true,1 in 180 Series 2,https://www.psacard.com/pop/basketball-cards/1996/ultra-board-game/51859,eBay Sold
2531,12529,https://jordan-vault.com/cards/2531-1996-97-ultra-court-masters-2-michael-jordan,1996-97-ultra-court-masters-2-michael-jordan,1996-97 Ultra - Court Masters #2 Michael Jordan,1996,Fleer,Fleer Ultra,#2,Insert,Tier 3-Page 05-Row 2,3,5,2,https://www.tcdb.com/Images/Cards/Basketball/2584/2584-3013235Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2584/2584-3013235Bk.jpg,true,true,"1 in 2,700 Series 1 Retail",https://www.psacard.com/pop/basketball-cards/1996/ultra-court-masters/51874,eBay Sold
2532,12530,https://jordan-vault.com/cards/2532-1996-97-ultra-full-court-trap-1-michael-jordan,1996-97-ultra-full-court-trap-1-michael-jordan,1996-97 Ultra - Full Court Trap #1 Michael Jordan,1996,Fleer,Fleer Ultra,#1,Insert,Tier 4-Page 11-Row 1,4,11,1,https://www.tcdb.com/Images/Cards/Basketball/2587/2587-3013278RepFr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2587/2587-3013278Bk.jpg,true,true,1 in 150 Series 1,https://www.psacard.com/pop/basketball-cards/1996/ultra-full-court-trap/51932,eBay Sold
2533,12531,https://jordan-vault.com/cards/2533-1996-97-ultra-full-court-trap-gold-1-michael-jordan,1996-97-ultra-full-court-trap-gold-1-michael-jordan,1996-97 Ultra - Full Court Trap Gold #1 Michael Jordan,1996,Fleer,Fleer Ultra,#1,Insert Parallel,Tier 3-Page 05-Row 1,3,5,1,https://www.tcdb.com/Images/Cards/Basketball/25723/25723-3013288Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25723/25723-3013288Bk.jpg,true,true,"1 in 1,800 Series 1",https://www.psacard.com/pop/basketball-cards/1996/ultra-full-court-trap/51932,eBay Sold
2534,12532,https://jordan-vault.com/cards/2534-1996-97-ultra-give-and-take-5-michael-jordan,1996-97-ultra-give-and-take-5-michael-jordan,1996-97 Ultra - Give and Take #5 Michael Jordan,1996,Fleer,Fleer Ultra,#5,Insert,Tier 4-Page 12-Row 3,4,12,3,https://www.tcdb.com/Images/Cards/Basketball/2588/2588-3013302Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2588/2588-3013302Bk.jpg,true,true,1 in 180 Series 2 Retail,https://www.psacard.com/pop/basketball-cards/1996/ultra-give-take/51933,eBay Sold
2535,12533,https://jordan-vault.com/cards/2535-1996-97-ultra-gold-medallion-143-michael-jordan-no-g-prefix-on-card-number,1996-97-ultra-gold-medallion-143-michael-jordan-no-g-prefix-on-card-number,"1996-97 Ultra - Gold Medallion #143 Michael Jordan - No ""G-"" prefix on card number",1996,Fleer,Fleer Ultra,#143,Base Parallel,Tier 4-Page 08-Row 3,4,8,3,https://img.comc.com/i/Basketball/1996-97/Fleer-Ultra---Base---Gold-Medallion-Edition/143/Ultra-Effort---Michael-Jordan.jpg?id=9e558351-480b-4234-80ef-8125eb66306e&size=zoom,,true,false,"1 in 1,776 Series 1",https://www.psacard.com/pop/basketball-cards/1996/ultra/51768,eBay Sold
2536,12534,https://jordan-vault.com/cards/2536-1996-97-ultra-gold-medallion-g-16-michael-jordan,1996-97-ultra-gold-medallion-g-16-michael-jordan,1996-97 Ultra - Gold Medallion #G-16 Michael Jordan,1996,Fleer,Fleer Ultra,#G-16,Base Parallel,Tier 4-Page 08-Row 2,4,8,2,https://www.tcdb.com/Images/Cards/Basketball/25724/25724-3013323Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25724/25724-3013323Bk.jpg,true,true,"1 in 1,776 Series 1",https://www.psacard.com/pop/basketball-cards/1996/ultra/51768,eBay Sold
2537,12535,https://jordan-vault.com/cards/2537-1996-97-ultra-gold-medallion-g-280-michael-jordan,1996-97-ultra-gold-medallion-g-280-michael-jordan,1996-97 Ultra - Gold Medallion #G-280 Michael Jordan,1996,Fleer,Fleer Ultra,#G-280,Base Parallel,Tier 4-Page 09-Row 3,4,9,3,https://commondatastorage.googleapis.com/images.pricecharting.com/ref76276051d1cb7c7b4a15c7b11cb74c1dd795b0cf916a4a942ec6cc37f9e8ebfe/240.jpg,,true,true,1 in 148 Series 2,https://www.psacard.com/pop/basketball-cards/1996/ultra/51768,eBay Sold
2538,12536,https://jordan-vault.com/cards/2538-1996-97-ultra-platinum-medallion-143-michael-jordan-no-p-prefix-on-card-number,1996-97-ultra-platinum-medallion-143-michael-jordan-no-p-prefix-on-card-number,"1996-97 Ultra - Platinum Medallion #143 Michael Jordan - No ""P-"" prefix on card number",1996,Fleer,Fleer Ultra,#143,Base Parallel,Tier 2-Page 02-Row 1,2,2,1,https://img.comc.com/i/Basketball/1996-97/Fleer-Ultra---Base---Platinum-Medallion-Edition/P-143/Ultra-Effort---Michael-Jordan.jpg?id=c044adf1-cf06-49d0-8b09-7376f1bfd95a&size=zoom,,true,false,"1 in 26,640 Series 1",https://www.psacard.com/pop/basketball-cards/1996/ultra/51768,eBay Sold
2539,12537,https://jordan-vault.com/cards/2539-1996-97-ultra-platinum-medallion-p-16-michael-jordan,1996-97-ultra-platinum-medallion-p-16-michael-jordan,1996-97 Ultra - Platinum Medallion #P-16 Michael Jordan,1996,Fleer,Fleer Ultra,#P-16,Base Parallel,Tier 2-Page 02-Row 1,2,2,1,https://www.tcdb.com/Images/Cards/Basketball/2589/2589-3013619Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2589/2589-3013619Bk.jpg,true,true,"1 in 26,640 Series 1",https://www.psacard.com/pop/basketball-cards/1996/ultra/51768,eBay Sold
2540,12538,https://jordan-vault.com/cards/2540-1996-97-ultra-platinum-medallion-p-280-michael-jordan,1996-97-ultra-platinum-medallion-p-280-michael-jordan,1996-97 Ultra - Platinum Medallion #P-280 Michael Jordan,1996,Fleer,Fleer Ultra,#P-280,Base Parallel,Tier 2-Page 02-Row 1,2,2,1,https://www.tcdb.com/Images/Cards/Basketball/2589/2589-3013881Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2589/2589-3013881Bk.jpg,true,true,"1 in 14,880 Series 2",https://www.psacard.com/pop/basketball-cards/1996/ultra/51768,eBay Sold
2541,12539,https://jordan-vault.com/cards/2541-1996-97-ultra-scoring-kings-4-michael-jordan,1996-97-ultra-scoring-kings-4-michael-jordan,1996-97 Ultra - Scoring Kings #4 Michael Jordan,1996,Fleer,Fleer Ultra,#4,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/2592/2592-3013924Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2592/2592-3013924Bk.jpg,true,true,1 in 696 Series 2 Hobby,https://www.psacard.com/pop/basketball-cards/1996/ultra-scoring-kings/52152,eBay Sold
2542,12540,https://jordan-vault.com/cards/2542-1996-97-ultra-scoring-kings-plus-4-michael-jordan,1996-97-ultra-scoring-kings-plus-4-michael-jordan,1996-97 Ultra - Scoring Kings Plus #4 Michael Jordan,1996,Fleer,Fleer Ultra,#4,Insert Parallel,Tier 3-Page 05-Row 2,3,5,2,https://www.tcdb.com/Images/Cards/Basketball/25725/25725-3013953RepFr.jpg,https://www.tcdb.com/Images/Cards/Basketball/25725/25725-3013953RepBk.jpg,true,true,"1 in 2,784 Series 2 Hobby",https://www.psacard.com/pop/basketball-cards/1996/ultra-scoring-kings/52152,eBay Sold
2543,12541,https://jordan-vault.com/cards/2543-1996-97-ultra-starring-role-4-michael-jordan,1996-97-ultra-starring-role-4-michael-jordan,1996-97 Ultra - Starring Role #4 Michael Jordan,1996,Fleer,Fleer Ultra,#4,Insert,Tier 3-Page 04-Row 2,3,4,2,https://www.tcdb.com/Images/Cards/Basketball/2593/2593-3013982Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2593/2593-3013982Bk.jpg,true,true,"1 in 2,880 Series 2",https://www.psacard.com/pop/basketball-cards/1996/ultra-starring-role/52191,eBay Sold
2544,12542,https://jordan-vault.com/cards/2544-1996-97-ultra-ultra-decade-u-4-michael-jordan,1996-97-ultra-ultra-decade-u-4-michael-jordan,1996-97 Ultra - Ultra Decade #U-4 Michael Jordan,1996,Fleer,Fleer Ultra,#U-4,Insert,,,,,https://www.tcdb.com/Images/Cards/Basketball/2585/2585-3013252Fr.jpg,https://www.tcdb.com/Images/Cards/Basketball/2585/2585-3013252Bk.jpg,true,true,,https://www.psacard.com/pop/basketball-cards/1996/ultra-decade-excellence/51880,eBay Sold
